geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	619	114	47.730284084676974	2.388420730908615	0	0	10212;10438;10813;10978;11017;1973;1981;220988;22827;22916;22938;23020;23381;23636;24140;24148;25929;27238;27316;2733;2963;29894;3028;3187;3190;3303;3312;339487;3921;4691;4736;5094;51121;51388;51503;51585;51729;5356;5431;5432;5437;54901;54960;55272;5578;57187;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;6418;6426;6428;6432;6434;6626;6627;6629;6633;6635;6829;728343;7307;7311;7529;7884;79670;80153;8175;8270;84321;85437;9045;9589;9775;9883	C1D;CDKAL1;CLP1;CPSF1;CWC15;DDX39A;EDC3;EIF4A1;EIF4A3;EIF4G1;FTSJ1;GEMIN5;GEMIN8;GLE1;GPKOW;GTF2F2;HNRNPA3;HNRNPH1;HNRNPK;HSD17B10;HSPA1A;HSPA8;IMP3;LAGE3;NCBP2;NCL;NIP7;NUP62;NXF2B;PCBP2;PCF11;PLRG1;POLR2B;POLR2C;POLR2H;POM121;PRKCA;PRPF6;PUF60;RBMX;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;SET;SF3A2;SLBP;SMG5;SNRNP200;SNRNP27;SNRPA;SNRPA1;SNRPB2;SNRPD2;SNRPE;SNW1;SRSF1;SRSF3;SRSF7;SUPT5H;THOC2;THOC3;TRA2B;TUT7;U2AF1;UBA52;UTP14A;WBP11;WTAP;YWHAB;ZBTB8OS;ZCRB1
R-HSA-5663205	Infectious disease	http://reactome.org/PathwayBrowser/#/R-HSA-5663205	345	76	26.602500822639023	2.856874265569918	0	0	1025;160;163;1938;22916;23636;2963;3303;3320;3326;375;3838;3921;4736;4869;51121;5431;5432;5437;5478;5610;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;6829;6872;6873;6875;6880;6924;7251;7311;7936;8178;9045;926;9883	AP2A1;AP2B1;ARF1;CD8B;CDK9;EEF2;EIF2AK2;ELL;ELOA;GTF2F2;HSP90AA1;HSP90AB1;HSPA1A;KPNA2;NCBP2;NELFE;NPM1;NUP62;POLR2B;POLR2C;POLR2H;POM121;PPIA;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;SUPT5H;TAF1;TAF2;TAF4B;TAF9;TSG101;UBA52
R-HSA-376176	Signaling by ROBO receptors	http://reactome.org/PathwayBrowser/#/R-HSA-376176	194	55	14.959087419107162	3.6766948717572703	0	0	1981;22916;23332;387;3921;4736;51121;5217;5578;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;8453;9045;9775	CLASP1;CUL2;EIF4A3;EIF4G1;NCBP2;PFN2;PRKCA;RHOA;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52
R-HSA-72312	rRNA processing	http://reactome.org/PathwayBrowser/#/R-HSA-72312	186	53	14.342217834814083	3.6953838388473366	0	0	10438;10813;3028;3921;4691;4736;51121;51388;55272;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;9045	C1D;HSD17B10;IMP3;NCL;NIP7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52;UTP14A
R-HSA-8868773	rRNA processing in the nucleus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-8868773	178	52	13.725348250521003	3.788610609426695	0	0	10438;10813;3921;4691;4736;51121;51388;55272;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;9045	C1D;IMP3;NCL;NIP7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52;UTP14A
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226	168	52	12.954261270154655	4.014123145702094	0	0	10438;10813;3921;4691;4736;51121;51388;55272;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;9045	C1D;IMP3;NCL;NIP7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52;UTP14A
R-HSA-381753	Olfactory Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-381753	153	50	11.797630799605132	4.2381390678604305	0	0	119678;119679;119682;119687;119772;119774;120065;120775;120793;120796;196335;219437;219473;219960;255725;26211;26219;26333;26648;26659;282770;283111;338751;341416;390036;390054;390058;390061;390064;390066;390067;390072;390079;390081;390148;390191;390195;390648;390892;392390;401666;441608;442194;4994;56656;79324;79346;81050;81282;81328	OR10AG1;OR10C1;OR10Q1;OR1J4;OR1L6;OR2D3;OR2F1;OR2S2;OR3A1;OR4A15;OR4C5;OR4F6;OR51A4;OR51A7;OR51B6;OR51G1;OR51G2;OR51I2;OR51L1;OR51Q1;OR51V1;OR52A5;OR52B2;OR52D1;OR52E2;OR52E4;OR52E8;OR52H1;OR52J3;OR52K1;OR52K2;OR52L1;OR52M1;OR52N4;OR56A1;OR56A4;OR56B4;OR5AC2;OR5AN1;OR5B12;OR5B3;OR5L1;OR5P2;OR5W2;OR6C2;OR7A10;OR7A17;OR7A5;OR7E24;OR8K3
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	http://reactome.org/PathwayBrowser/#/R-HSA-9010553	151	51	11.643413403531863	4.380158827352972	0	0	1981;22916;3921;4736;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;8453;9045;9775	CUL2;EIF4A3;EIF4G1;NCBP2;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52
R-HSA-168254	Influenza Infection	http://reactome.org/PathwayBrowser/#/R-HSA-168254	138	57	10.64100032905561	5.356639247943597	0	0	23636;2963;3303;3320;3838;3921;4736;51121;5431;5432;5437;5610;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;9045;9883	EIF2AK2;GTF2F2;HSP90AA1;HSPA1A;KPNA2;NUP62;POLR2B;POLR2C;POLR2H;POM121;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52
R-HSA-168255	Influenza Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-168255	127	55	9.792804650652625	5.616368544259138	0	0	23636;2963;3303;3320;3921;4736;51121;5431;5432;5437;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6202;6207;6208;6209;6217;6222;6224;6229;6231;6232;6235;7311;9045;9883	GTF2F2;HSP90AA1;HSPA1A;NUP62;POLR2B;POLR2C;POLR2H;POM121;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS16;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS29;RPS3;RPS4X;RPS5;RPS8;RPSA;UBA52
