geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-156902	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902	75	13	0.6448693291096278	20.159122807017543	3.9968028886505635e-14	5.753353349291501e-11	1915;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EEF1A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-156842	Eukaryotic Translation Elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156842	78	13	0.670664102274013	19.383771929824558	6.816769371198461e-14	5.753353349291501e-11	1915;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EEF1A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827	95	13	0.8168344835388619	15.915096952908586	9.63895629979561e-13	3.7998368895841853e-10	1973;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EIF4A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706	96	13	0.8254327412603236	15.749314692982455	1.1075584893660562e-12	3.7998368895841853e-10	1973;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EIF4A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-192823	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823	75	12	0.6448693291096278	18.608421052631577	1.1255441023649837e-12	3.7998368895841853e-10	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-2408557	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557	78	12	0.670664102274013	17.892712550607285	1.8336443474709085e-12	4.421702369329848e-10	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72764	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764	78	12	0.670664102274013	17.892712550607285	1.8336443474709085e-12	4.421702369329848e-10	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956	80	12	0.6878606177169364	17.445394736842104	2.509548124862704e-12	4.730868141678002e-10	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	103	13	0.8856205453105556	14.67897291773122	2.802647003363745e-12	4.730868141678002e-10	1973;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EIF4A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	103	13	0.8856205453105556	14.67897291773122	2.802647003363745e-12	4.730868141678002e-10	1973;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EIF4A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-168254	Influenza Infection	http://reactome.org/PathwayBrowser/#/R-HSA-168254	133	14	1.1435682769544067	12.242382271468143	4.748978987834107e-12	7.287524119512703e-10	3838;3921;5431;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	KPNA2;POLR2B;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72689	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689	85	12	0.7308519063242449	16.419195046439626	5.298650407326022e-12	7.453434906305271e-10	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-168273	Influenza Viral RNA Transcription and Replication	http://reactome.org/PathwayBrowser/#/R-HSA-168273	115	13	0.988799637968096	13.147254004576657	1.1805112443141752e-11	1.532848446463329e-9	3921;5431;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	POLR2B;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-2408522	Selenoamino acid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-2408522	93	12	0.7996379680959385	15.00679117147708	1.589561815507068e-11	1.9165573889828073e-9	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-381753	Olfactory Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-381753	146	14	1.255345627333409	11.15230713770728	1.715649844413747e-11	1.9306779582469365e-9	119687;255725;26333;26659;282770;341416;390036;390054;390064;390066;390067;390648;390892;81282	OR10AG1;OR4F6;OR51A7;OR51G2;OR51I2;OR52A5;OR52B2;OR52D1;OR52H1;OR52K1;OR6C2;OR7A10;OR7A17;OR7A5
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339	96	12	0.8254327412603236	14.53782894736842	2.335798221508867e-11	2.3521973141190468e-9	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-168255	Influenza Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-168255	122	13	1.0489874420183278	12.392903364969802	2.532241083486042e-11	2.3521973141190468e-9	3921;5431;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	POLR2B;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-927802	Nonsense-Mediated Decay (NMD)	http://reactome.org/PathwayBrowser/#/R-HSA-927802	97	12	0.8340309989817853	14.387954422137817	2.6476154602050883e-11	2.3521973141190468e-9	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957	97	12	0.8340309989817853	14.387954422137817	2.6476154602050883e-11	2.3521973141190468e-9	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226	166	13	1.427310781762643	9.10803741280913	1.2367061819062997e-9	1.043780017528917e-7	3921;4691;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	NCL;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-8868773	rRNA processing in the nucleus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-8868773	175	13	1.5046951012557983	8.639624060150375	2.3720120312376025e-9	1.9066458612995585e-7	3921;4691;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	NCL;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	http://reactome.org/PathwayBrowser/#/R-HSA-9010553	145	12	1.246747369611947	9.625045372050817	3.0329297961984025e-9	2.3270843163558655e-7	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72312	rRNA processing	http://reactome.org/PathwayBrowser/#/R-HSA-72312	183	13	1.5734811630274919	8.261935576646534	4.101983197557502e-9	3.0104989728161147e-7	3921;4691;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	NCL;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-5663205	Infectious disease	http://reactome.org/PathwayBrowser/#/R-HSA-5663205	335	16	2.880416336689671	5.554752553024351	1.735062427066225e-8	1.2203272403699117e-6	375;3838;3921;5431;5478;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	ARF1;KPNA2;POLR2B;PPIA;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-72766	Translation	http://reactome.org/PathwayBrowser/#/R-HSA-72766	253	14	2.175359203529811	6.435718743499064	2.441156488064422e-8	1.6482688607410978e-6	1915;1973;3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	EEF1A1;EIF4A1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-376176	Signaling by ROBO receptors	http://reactome.org/PathwayBrowser/#/R-HSA-376176	188	12	1.6164724516348004	7.423572228443449	5.7040412948516916e-8	3.7032391175806367e-6	3921;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-418555	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555	281	14	2.416110419730739	5.79443716051695	9.128682387782305e-8	5.7071169891024195e-6	119687;255725;26333;26659;282770;341416;390036;390054;390064;390066;390067;390648;390892;81282	OR10AG1;OR4F6;OR51A7;OR51G2;OR51I2;OR52A5;OR52B2;OR52D1;OR52H1;OR52K1;OR6C2;OR7A10;OR7A17;OR7A5
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	605	19	5.201945921484331	3.652479338842975	5.352891007115446e-7	3.2270285785753116e-5	1973;3921;4691;51585;5431;54960;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191;6418;6633	EIF4A1;GEMIN8;NCL;PCF11;POLR2B;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA;SET;SNRPD2
R-HSA-71291	Metabolism of amino acids and derivatives	http://reactome.org/PathwayBrowser/#/R-HSA-71291	331	13	2.8460233058038242	4.567777071076482	4.075624905119923e-6	2.3221348174136123e-4	3921;4953;6124;6134;6142;6157;6159;6161;6170;6175;6176;6187;6191	ODC1;RPL10;RPL18A;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS4X;RPSA
R-HSA-388396	GPCR downstream signalling	http://reactome.org/PathwayBrowser/#/R-HSA-388396	761	20	6.543274126032357	3.05657376028771	4.127016855592913e-6	2.3221348174136123e-4	119687;255725;259292;26333;26659;282770;285440;341416;3827;390036;390054;390064;390066;390067;390648;390892;5296;5406;7204;81282	CYP4V2;KNG1;OR10AG1;OR4F6;OR51A7;OR51G2;OR51I2;OR52A5;OR52B2;OR52D1;OR52H1;OR52K1;OR6C2;OR7A10;OR7A17;OR7A5;PIK3R2;PNLIP;TAS2R46;TRIO
