geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	617	119	50.10927224901359	2.374809983442586	0	0	10073;10212;10438;10813;10914;10978;10992;11017;11100;1477;1973;1981;22827;22916;22938;23451;23636;24140;24148;25929;27238;27316;2733;2963;29894;3028;3187;3188;3190;3303;3312;339487;3921;4691;4736;5094;51121;51388;51503;51585;51729;5356;5431;5437;54901;54960;55272;55696;5578;5713;57187;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;6418;6428;6432;6434;6626;6627;6629;6633;6635;6829;728343;7307;7311;7529;7884;79670;80153;8175;8270;84321;84950;9045;9589;9775;9877;9883	C1D;CDKAL1;CLP1;CPSF1;CSTF1;CWC15;DDX39A;EDC3;EIF4A1;EIF4A3;EIF4G1;FTSJ1;GEMIN5;GEMIN8;GLE1;GPKOW;GTF2F2;HNRNPH1;HNRNPH2;HNRNPK;HNRNPUL1;HSD17B10;HSPA1A;HSPA8;IMP3;LAGE3;NCBP2;NCL;NIP7;NUP62;NXF2B;PAPOLA;PCBP2;PCF11;PLRG1;POLR2B;POLR2H;POM121;PRKCA;PRPF38A;PRPF6;PSMD7;PUF60;RAN;RBM22;RBMX;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;SET;SF3A2;SF3B1;SF3B2;SLBP;SNRNP27;SNRPA;SNRPA1;SNRPB2;SNRPD2;SNRPE;SNUPN;SNW1;SRSF3;SRSF7;SUPT5H;THOC2;THOC3;TRA2B;TUT7;U2AF1;UBA52;UTP14A;WBP11;WTAP;YWHAB;ZBTB8OS;ZC3H11A
R-HSA-5663205	Infectious disease	http://reactome.org/PathwayBrowser/#/R-HSA-5663205	345	77	28.01896098202543	2.7481390209078995	0	0	1025;160;163;1794;1938;22916;23636;292;293;2963;3303;3320;3326;375;3838;3921;4736;4869;51121;5431;5437;5478;5610;5713;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;6829;6872;6875;6924;7251;7311;801;8815;9045;926;9883	AP2A1;AP2B1;ARF1;BANF1;CALM1;CD8B;CDK9;DOCK2;EEF2;EIF2AK2;ELOA;GTF2F2;HSP90AA1;HSP90AB1;HSPA1A;KPNA2;NCBP2;NPM1;NUP62;POLR2B;POLR2H;POM121;PPIA;PSMD7;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;SLC25A5;SLC25A6;SUPT5H;TAF1;TAF4B;TSG101;UBA52
R-HSA-376176	Signaling by ROBO receptors	http://reactome.org/PathwayBrowser/#/R-HSA-376176	194	55	15.755589653660676	3.4908246031414776	0	0	1981;22916;23332;387;3921;4736;51121;5217;5578;5713;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;8453;9045;9775	CLASP1;CUL2;EIF4A3;EIF4G1;NCBP2;PFN2;PRKCA;PSMD7;RHOA;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226	169	51	13.725230162209558	3.71578468246173	0	0	10438;10813;3921;4691;4736;51121;51388;55272;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;9045	C1D;IMP3;NCL;NIP7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52;UTP14A
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	http://reactome.org/PathwayBrowser/#/R-HSA-9010553	151	51	12.263371328364753	4.158725902887632	0	0	1981;22916;3921;4736;51121;5713;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;8453;9045;9775	CUL2;EIF4A3;EIF4G1;NCBP2;PSMD7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168254	Influenza Infection	http://reactome.org/PathwayBrowser/#/R-HSA-168254	137	57	11.126370013152126	5.122964626614261	0	0	23636;293;2963;3303;3320;3838;3921;4736;51121;5431;5437;5610;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;9045;9883	EIF2AK2;GTF2F2;HSP90AA1;HSPA1A;KPNA2;NUP62;POLR2B;POLR2H;POM121;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;SLC25A6;UBA52
R-HSA-168255	Influenza Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-168255	126	54	10.233011836913635	5.277038750722961	0	0	23636;2963;3303;3320;3921;4736;51121;5431;5437;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;9045;9883	GTF2F2;HSP90AA1;HSPA1A;NUP62;POLR2B;POLR2H;POM121;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168273	Influenza Viral RNA Transcription and Replication	http://reactome.org/PathwayBrowser/#/R-HSA-168273	118	52	9.583296799649277	5.426107641986321	0	0	23636;2963;3320;3921;4736;51121;5431;5437;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;9045;9883	GTF2F2;HSP90AA1;NUP62;POLR2B;POLR2H;POM121;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	106	54	8.60872424375274	6.272706439538615	0	0	1968;1973;1978;1981;1983;3921;4736;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;8664;8666;8894;9045	EIF2S2;EIF2S3;EIF3D;EIF3G;EIF4A1;EIF4EBP1;EIF4G1;EIF5;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	106	54	8.60872424375274	6.272706439538615	0	0	1968;1973;1978;1981;1983;3921;4736;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6181;6187;6188;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6229;6232;6233;7311;8664;8666;8894;9045	EIF2S2;EIF2S3;EIF3D;EIF3G;EIF4A1;EIF4EBP1;EIF4G1;EIF5;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS24;RPS27;RPS27A;RPS3;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
