geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	109	20	1.3651479162167999	14.650427080037963	0	0	1968;1973;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EIF2S3;EIF4A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	109	20	1.3651479162167999	14.650427080037963	0	0	1968;1973;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EIF2S3;EIF4A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706	102	20	1.2774778665515008	15.655848546315077	0	0	1968;1973;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EIF2S3;EIF4A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827	101	20	1.2649535737421722	15.810856947763742	0	0	1968;1973;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EIF2S3;EIF4A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-72689	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689	91	18	1.139710645648888	15.793482379689276	0	0	3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956	86	18	1.0770891816022456	16.711708099438653	0	0	3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-72764	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764	84	18	1.0520405959835888	17.10960591133005	0	0	3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-156842	Eukaryotic Translation Elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156842	83	19	1.0395163031742605	18.27773161611965	0	0	1915;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EEF1A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-2408557	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557	83	18	1.0395163031742605	17.315745741587037	0	0	3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
R-HSA-156902	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902	80	19	1.001943424746275	18.96314655172414	0	0	1915;3921;6124;6134;6142;6147;6154;6157;6158;6159;6161;6170;6175;6176;6187;6191;6229;6235;7311	EEF1A1;RPL10;RPL18A;RPL23A;RPL26;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS2;RPS24;RPS29;RPS4X;RPSA;UBA52
