geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-156902	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902	79	14	0.7009530069010845	19.972808251289262	4.551914400963142e-15	6.712019828825078e-12	1915;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EEF1A1;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-156842	Eukaryotic Translation Elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156842	82	14	0.7275714755175814	19.242095754290876	7.882583474838611e-15	6.712019828825078e-12	1915;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EEF1A1;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827	99	14	0.878409464344397	15.937897493453049	1.2145839889399213e-13	4.77971440204783e-11	1968;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EIF2S3;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-192823	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823	79	13	0.7009530069010845	18.546179090482887	1.284528039491306e-13	4.77971440204783e-11	3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706	100	14	0.8872822872165627	15.778518518518517	1.4033219031261979e-13	4.77971440204783e-11	1968;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EIF2S3;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-2408557	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557	82	13	0.7275714755175814	17.8676603432701	2.1271873151818e-13	6.037666662924342e-11	3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-72764	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764	83	13	0.736444298389747	17.65238732708612	2.503552920529728e-13	6.090786605231609e-11	3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956	85	13	0.7541899441340782	17.237037037037037	3.448352714485736e-13	6.265812313444031e-11	3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	107	14	0.9493920473217221	14.74627898926964	3.679279103607769e-13	6.265812313444031e-11	1968;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EIF2S3;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	107	14	0.9493920473217221	14.74627898926964	3.679279103607769e-13	6.265812313444031e-11	1968;3921;6124;6134;6142;6154;6157;6159;6161;6170;6175;6176;6191;7311	EIF2S3;RPL10;RPL18A;RPL26;RPL27A;RPL29;RPL32;RPL39;RPL4;RPLP0;RPLP1;RPS4X;RPSA;UBA52
