geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	624	123	52.22214919487348	2.3553224426097463	0	0	10073;10189;10212;10438;10813;10978;10992;11017;11100;1477;1973;1981;220988;22916;22938;23381;23636;24140;24148;25929;27238;27258;27316;2733;2963;29894;3028;3187;3188;3190;3303;3312;339487;3921;4691;5094;51121;51388;51503;51585;51729;5356;5431;5433;5437;54901;54960;55272;55696;5578;5693;5713;57187;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;6418;6426;6428;6434;6626;6627;6629;6633;6635;6829;728343;7311;7529;7884;79670;80153;8175;8270;84271;84321;85437;9045;9589;9775;9877;9883;9984	ALYREF;C1D;CDKAL1;CLP1;CPSF1;CSTF1;CWC15;DDX39A;EDC3;EIF4A1;EIF4A3;EIF4G1;FTSJ1;GEMIN5;GEMIN8;GLE1;GPKOW;GTF2F2;HNRNPA3;HNRNPH1;HNRNPH2;HNRNPK;HNRNPUL1;HSD17B10;HSPA1A;HSPA8;IMP3;LAGE3;LSM3;NCBP2;NCL;NIP7;NUP62;NXF2B;PCBP2;PCF11;PLRG1;POLDIP3;POLR2B;POLR2D;POLR2H;POM121;PRKCA;PRPF6;PSMB5;PSMD7;RAN;RBM22;RBMX;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;SET;SF3A2;SF3B2;SLBP;SMG5;SNRNP27;SNRPA;SNRPA1;SNRPB2;SNRPD2;SNRPE;SNUPN;SNW1;SRSF1;SRSF3;SUPT5H;THOC1;THOC2;THOC3;TRA2B;TUT7;UBA52;UTP14A;WBP11;WTAP;YWHAB;ZBTB8OS;ZC3H11A;ZCRB1
R-HSA-5663205	Infectious disease	http://reactome.org/PathwayBrowser/#/R-HSA-5663205	346	79	28.956512213824077	2.728229125684714	0	0	1025;137492;160;163;1938;22916;23636;293;2963;3303;3320;3326;375;3838;3921;51121;5431;5433;5437;5478;5610;5693;5713;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;6829;6872;6875;6924;7251;7311;801;8178;8815;9045;926;9883;9978	AP2A1;AP2B1;ARF1;BANF1;CALM1;CD8B;CDK9;EEF2;EIF2AK2;ELL;ELOA;GTF2F2;HSP90AA1;HSP90AB1;HSPA1A;KPNA2;NCBP2;NUP62;POLR2B;POLR2D;POLR2H;POM121;PPIA;PSMB5;PSMD7;RAN;RBX1;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;SLC25A6;SUPT5H;TAF1;TAF4B;TSG101;UBA52;VPS37A
R-HSA-376176	Signaling by ROBO receptors	http://reactome.org/PathwayBrowser/#/R-HSA-376176	198	57	16.570489648373314	3.439850071394574	0	0	1981;22916;23332;387;3921;51121;5217;5578;5693;5713;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;8453;9045;9775;9978	CLASP1;CUL2;EIF4A3;EIF4G1;NCBP2;PFN2;PRKCA;PSMB5;PSMD7;RBX1;RHOA;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	http://reactome.org/PathwayBrowser/#/R-HSA-9010553	155	53	12.971847957059918	4.085770984630975	0	0	1981;22916;3921;51121;5693;5713;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;8453;9045;9775;9978	CUL2;EIF4A3;EIF4G1;NCBP2;PSMB5;PSMD7;RBX1;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-381753	Olfactory Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-381753	143	49	11.967575857158506	4.09439644125508	0	0	119678;119679;119682;119687;119772;120065;120775;120793;120796;196335;219437;219473;219484;219960;255725;26211;26219;26333;26648;26659;282770;283111;338751;340980;341416;390036;390054;390058;390061;390064;390066;390067;390072;390079;390081;390191;390195;390327;390648;390892;392390;401666;442194;4994;4995;79324;81050;81282;81328	OR10AG1;OR10C1;OR10Q1;OR1J4;OR1L6;OR2D3;OR2F1;OR3A1;OR3A2;OR4A15;OR4F6;OR51A4;OR51A7;OR51B6;OR51G1;OR51G2;OR51I2;OR51L1;OR51Q1;OR51V1;OR52A5;OR52B2;OR52B6;OR52D1;OR52E2;OR52E4;OR52E8;OR52H1;OR52J3;OR52K1;OR52L1;OR52M1;OR52N4;OR56A1;OR56A4;OR56B4;OR5AC2;OR5AN1;OR5B12;OR5L1;OR5M8;OR5P2;OR6C2;OR6C70;OR7A10;OR7A17;OR7A5;OR7E24;OR8K3
R-HSA-168254	Influenza Infection	http://reactome.org/PathwayBrowser/#/R-HSA-168254	137	58	11.4654398072078	5.058680781136546	0	0	23636;293;2963;3303;3320;3838;3921;51121;5431;5433;5437;5610;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;9045;9883	EIF2AK2;GTF2F2;HSP90AA1;HSPA1A;KPNA2;NUP62;POLR2B;POLR2D;POLR2H;POM121;RAN;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;SLC25A6;UBA52
R-HSA-168255	Influenza Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-168255	126	55	10.544857048964836	5.215812764896535	0	0	23636;2963;3303;3320;3921;51121;5431;5433;5437;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;9045;9883	GTF2F2;HSP90AA1;HSPA1A;NUP62;POLR2B;POLR2D;POLR2H;POM121;RAN;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168273	Influenza Viral RNA Transcription and Replication	http://reactome.org/PathwayBrowser/#/R-HSA-168273	119	53	9.959031657355679	5.321802543006732	0	0	23636;2963;3320;3921;51121;5431;5433;5437;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;9045;9883	GTF2F2;HSP90AA1;NUP62;POLR2B;POLR2D;POLR2H;POM121;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	107	52	8.954759557454267	5.806967754562803	0	0	1968;1973;1981;1983;3921;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;8664;8666;9045	EIF2S3;EIF3D;EIF3G;EIF4A1;EIF4G1;EIF5;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	107	52	8.954759557454267	5.806967754562803	0	0	1968;1973;1981;1983;3921;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6143;6147;6154;6155;6156;6157;6158;6159;6161;6168;6169;6170;6173;6175;6176;6181;6187;6191;6193;6201;6202;6207;6208;6209;6210;6222;6224;6228;6229;6231;6235;7311;8664;8666;9045	EIF2S3;EIF3D;EIF3G;EIF4A1;EIF4G1;EIF5;RPL10;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL19;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS18;RPS2;RPS20;RPS23;RPS24;RPS26;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
