geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	http://reactome.org/PathwayBrowser/#/R-HSA-2022090	61	16	4.5491329479768785	3.51715374841169	6.588820354314073e-6	0.0066295665823936645	1282;1290;1294;1306;1308;131873;256076;3655;3691;3909;4017;4318;5339;7092;7093;84695	COL6A5;PLEC;COL4A1;COL5A2;COL15A1;COL6A6;ITGA6;TLL2;MMP9;COL7A1;LOXL3;TLL1;ITGB4;LOXL2;LAMA3;COL17A1
R-HSA-1474290	Collagen formation	http://reactome.org/PathwayBrowser/#/R-HSA-1474290	90	20	6.711835497015066	2.9798108146265707	7.673109470363038e-6	0.0066295665823936645	1282;1290;1294;1306;1308;131873;256076;340267;3655;3691;3909;4017;4318;5033;5339;5352;57642;7092;7093;84695	COL6A5;PLEC;COL4A1;COL5A2;COL15A1;COL6A6;COL28A1;ITGA6;TLL2;MMP9;COL20A1;COL7A1;LOXL3;P4HA1;TLL1;ITGB4;LOXL2;LAMA3;COL17A1;PLOD2
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-6785807	108	21	8.05420259641808	2.6073344627982498	3.976060481414301e-5	0.022902108372946373	149233;2335;2353;301;3091;3383;3566;3576;3684;3911;4312;4318;4582;4985;58480;6097;6356;6772;7124;7297;948	IL23R;CXCL8;ITGAM;FOS;CCL11;IL4R;MUC1;MMP1;TNF;ICAM1;HIF1A;MMP9;TYK2;FN1;STAT1;OPRD1;RHOU;LAMA5;ANXA1;CD36;RORC
R-HSA-1474244	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244	301	41	22.447360940017056	1.8264953332179479	1.1636818601545862e-4	0.05027105635867812	11131;1282;1290;1294;1306;1308;1311;131873;1462;1463;170692;2244;2335;256076;3371;3383;340267;3655;3682;3684;3691;3693;3908;3909;3911;4017;4052;4312;4318;5033;5339;5352;54829;56999;57642;633;634;7092;7093;84695;999	ADAMTS9;ITGAM;FGB;COL6A5;PLEC;CEACAM1;BGN;COL4A1;ITGB5;ITGAE;LAMA2;MMP1;COL5A2;COL15A1;COL6A6;COL28A1;ICAM1;ITGA6;TLL2;MMP9;COL20A1;COMP;ASPN;COL7A1;LOXL3;FN1;P4HA1;TLL1;VCAN;CDH1;TNC;NCAN;LAMA5;ITGB4;LTBP1;LOXL2;LAMA3;CAPN11;ADAMTS18;COL17A1;PLOD2
R-HSA-194840	Rho GTPase cycle	http://reactome.org/PathwayBrowser/#/R-HSA-194840	138	23	10.291481095423102	2.2348581109699284	2.0769943377763056e-4	0.07178092431354913	10276;116984;121512;158763;23365;23370;25791;26230;2909;3633;4649;55114;57569;58480;64333;64411;64857;7204;89941;90627;9743;9826;9828	ARHGAP35;NET1;ARHGEF12;INPP5B;PLEKHG2;ARHGEF18;ARHGEF17;RHOU;ARAP3;ARHGAP9;TRIO;ARAP2;ARHGEF11;STARD13;ARHGAP32;ARHGAP20;FGD4;ARHGAP17;RHOT2;TIAM2;ARHGAP36;NGEF;MYO9A
R-HSA-3000178	ECM proteoglycans	http://reactome.org/PathwayBrowser/#/R-HSA-3000178	76	15	5.6677721974793895	2.6465424998328095	4.1528208103702724e-4	0.11960123933866385	1282;1290;1311;131873;1462;1463;2335;256076;3371;3693;3908;3909;3911;54829;633	COL6A5;BGN;COL4A1;ITGB5;LAMA2;COL5A2;COL6A6;COMP;ASPN;FN1;VCAN;TNC;NCAN;LAMA5;LAMA3
R-HSA-446107	Type I hemidesmosome assembly	http://reactome.org/PathwayBrowser/#/R-HSA-446107	11	5	0.8203354496351748	6.095067575372531	7.196656601955453e-4	0.17765460868827176	1308;3655;3691;3909;5339	PLEC;ITGA6;ITGB4;LAMA3;COL17A1
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	http://reactome.org/PathwayBrowser/#/R-HSA-1650814	67	13	4.996588647777883	2.601775114263498	0.001169128111651041	0.22392631850168354	1282;1290;1294;1306;1308;131873;256076;340267;5033;5352;57642;7092;7093	COL6A5;COL4A1;COL5A2;COL15A1;COL6A6;COL28A1;TLL2;COL20A1;COL7A1;P4HA1;TLL1;COL17A1;PLOD2
R-HSA-216083	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083	85	15	6.338955747180896	2.3663203527916887	0.0014035456343357566	0.22392631850168354	1282;1290;1294;1311;131873;2244;2335;256076;3371;3383;3655;3682;3684;3693;999	ITGAM;FGB;COL6A5;COL4A1;ITGB5;ITGAE;COL5A2;COL6A6;ICAM1;ITGA6;COMP;COL7A1;FN1;CDH1;TNC
R-HSA-445095	Interaction between L1 and Ankyrins	http://reactome.org/PathwayBrowser/#/R-HSA-445095	31	8	2.3118544489718564	3.460425462146985	0.0015549359138293806	0.22392631850168354	11280;4897;6328;6329;6332;6335;6336;6708	SPTA1;SCN11A;SCN9A;SCN10A;SCN4A;NRCAM;SCN7A;SCN3A
R-HSA-3595172	Defective CHST3 causes SEDCJD	http://reactome.org/PathwayBrowser/#/R-HSA-3595172	8	4	0.5966075997346726	6.704574332909784	0.0016846308683575728	0.22392631850168354	1462;1463;1464;633	CSPG4;BGN;VCAN;NCAN
R-HSA-3595174	Defective CHST14 causes EDS, musculocontractural type	http://reactome.org/PathwayBrowser/#/R-HSA-3595174	8	4	0.5966075997346726	6.704574332909784	0.0016846308683575728	0.22392631850168354	1462;1463;1464;633	CSPG4;BGN;VCAN;NCAN
R-HSA-3595177	Defective CHSY1 causes TPBS	http://reactome.org/PathwayBrowser/#/R-HSA-3595177	8	4	0.5966075997346726	6.704574332909784	0.0016846308683575728	0.22392631850168354	1462;1463;1464;633	CSPG4;BGN;VCAN;NCAN
R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA	http://reactome.org/PathwayBrowser/#/R-HSA-1834949	63	12	4.698284847910546	2.5541235553942037	0.0021082800569949267	0.23996342258665643	11035;11128;115004;147945;2033;29110;4790;5435;5591;81030;81844;9208	NLRP4;CGAS;TRIM56;TBK1;PRKDC;POLR2F;EP300;NFKB1;ZBP1;LRRFIP1;RIPK3;POLR3A
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-5620912	98	16	7.308443096749739	2.18924876176646	0.002292967814511826	0.23996342258665643	10806;132320;22897;22995;23332;26005;261734;5116;54806;55125;55722;55755;79441;80321;9738;9793	PCNT;C2CD3;CLASP1;CKAP5;HAUS3;CEP192;CCP110;CEP152;CEP164;CEP72;CEP70;NPHP4;AHI1;SDCCAG8;CDK5RAP2;SCLT1
R-HSA-2024101	CS/DS degradation	http://reactome.org/PathwayBrowser/#/R-HSA-2024101	14	5	1.0440632995356771	4.788981666364132	0.0025822217552879945	0.23996342258665643	1462;1463;1464;3074;633	CSPG4;BGN;VCAN;NCAN;HEXB
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	http://reactome.org/PathwayBrowser/#/R-HSA-5358565	14	5	1.0440632995356771	4.788981666364132	0.0025822217552879945	0.23996342258665643	2956;3978;4292;4436;9156	MLH1;EXO1;MSH2;LIG1;MSH6
R-HSA-8854518	AURKA Activation by TPX2	http://reactome.org/PathwayBrowser/#/R-HSA-8854518	73	13	5.444044347578887	2.3879305843240326	0.0026282164006254938	0.23996342258665643	10806;22897;22974;22995;23332;5116;55125;55722;55755;79441;80321;9738;9793	PCNT;CLASP1;CKAP5;TPX2;HAUS3;CEP192;CCP110;CEP152;CEP164;CEP72;CEP70;SDCCAG8;CDK5RAP2
R-HSA-2022870	Chondroitin sulfate biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2022870	20	6	1.4915189993366815	4.02274459974587	0.002638486706681986	0.23996342258665643	1462;1463;1464;337876;633;83539	CSPG4;BGN;CHSY3;VCAN;NCAN;CHST9
R-HSA-1300642	Sperm Motility And Taxes	http://reactome.org/PathwayBrowser/#/R-HSA-1300642	9	4	0.6711835497015066	5.959621629253141	0.0028541527232692765	0.2465987952904655	157855;347732;378807;57828	CATSPER4;KCNU1;CATSPERG;CATSPER3
R-HSA-2173782	Binding and Uptake of Ligands by Scavenger Receptors	http://reactome.org/PathwayBrowser/#/R-HSA-2173782	42	9	3.132189898607031	2.873388999818479	0.003244326496346428	0.25477301565423943	10525;1282;23166;2495;2512;3263;338;8685;948	FTH1;COL4A1;APOB;FTL;STAB1;HPX;MARCO;CD36;HYOU1
R-HSA-5358508	Mismatch Repair	http://reactome.org/PathwayBrowser/#/R-HSA-5358508	15	5	1.118639249502511	4.469716221939857	0.00363813509687394	0.25477301565423943	2956;3978;4292;4436;9156	MLH1;EXO1;MSH2;LIG1;MSH6
R-HSA-2214320	Anchoring fibril formation	http://reactome.org/PathwayBrowser/#/R-HSA-2214320	15	5	1.118639249502511	4.469716221939857	0.00363813509687394	0.25477301565423943	1282;1294;3909;7092;7093	COL4A1;TLL2;COL7A1;TLL1;LAMA3
R-HSA-1606341	IRF3 mediated activation of type 1 IFN	http://reactome.org/PathwayBrowser/#/R-HSA-1606341	5	3	0.3728797498341704	8.04548919949174	0.003685952194071751	0.25477301565423943	147945;29110;81030	NLRP4;TBK1;ZBP1
R-HSA-5423599	Diseases of Mismatch Repair (MMR)	http://reactome.org/PathwayBrowser/#/R-HSA-5423599	5	3	0.3728797498341704	8.04548919949174	0.003685952194071751	0.25477301565423943	2956;4292;4436	MLH1;MSH2;MSH6
R-HSA-3296482	Defects in vitamin and cofactor metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-3296482	22	6	1.6406708992703496	3.6570405452235186	0.004467576180060551	0.28880364382121115	2694;4548;5091;5096;51293;686	CD320;BTD;PC;PCCB;MTR;CBLIF
R-HSA-8948216	Collagen chain trimerization	http://reactome.org/PathwayBrowser/#/R-HSA-8948216	44	9	3.281341798540699	2.742780408917639	0.004512556934706424	0.28880364382121115	1282;1290;1294;1306;1308;131873;256076;340267;57642	COL6A5;COL4A1;COL5A2;COL15A1;COL6A6;COL28A1;COL20A1;COL7A1;COL17A1
R-HSA-176187	Activation of ATR in response to replication stress	http://reactome.org/PathwayBrowser/#/R-HSA-176187	37	8	2.759310148772861	2.8992753872042307	0.005113796767476586	0.29994365364583403	10926;4172;4998;4999;545;55388;8318;990	ATR;DBF4;ORC1;CDC45;CDC6;MCM3;ORC2;MCM10
R-HSA-380259	Loss of Nlp from mitotic centrosomes	http://reactome.org/PathwayBrowser/#/R-HSA-380259	70	12	5.220316497678385	2.2987111998547833	0.005207355098017952	0.29994365364583403	10806;22897;22995;23332;5116;55125;55722;55755;79441;80321;9738;9793	PCNT;CLASP1;CKAP5;HAUS3;CEP192;CCP110;CEP152;CEP164;CEP72;CEP70;SDCCAG8;CDK5RAP2
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	http://reactome.org/PathwayBrowser/#/R-HSA-380284	70	12	5.220316497678385	2.2987111998547833	0.005207355098017952	0.29994365364583403	10806;22897;22995;23332;5116;55125;55722;55755;79441;80321;9738;9793	PCNT;CLASP1;CKAP5;HAUS3;CEP192;CCP110;CEP152;CEP164;CEP72;CEP70;SDCCAG8;CDK5RAP2
R-HSA-3000157	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157	30	7	2.237278499005022	3.1288013553578993	0.005576140544352848	0.31082486647231355	1282;1294;3655;3691;3908;3909;3911	COL4A1;LAMA2;ITGA6;COL7A1;LAMA5;ITGB4;LAMA3
R-HSA-2022923	Dermatan sulfate biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2022923	11	4	0.8203354496351748	4.876054060298025	0.006625874257490283	0.3404124225447447	1462;1463;1464;633	CSPG4;BGN;VCAN;NCAN
R-HSA-196780	Biotin transport and metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-196780	11	4	0.8203354496351748	4.876054060298025	0.006625874257490283	0.3404124225447447	32;5091;5096;686	BTD;PC;ACACB;PCCB
