geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-1474244	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244	301	69	35.482232540509806	1.9446352458578586	2.6544060283129056e-8	4.586813616924701e-5	10319;10753;11131;11132;1278;1285;1286;1288;1290;1294;1302;1306;1308;131873;1462;170690;170692;1834;2;222663;22795;2335;255631;256076;283208;284217;3371;3672;3681;3682;3684;3685;3687;3690;3694;3695;3696;375790;3791;3908;3909;3911;3912;3913;4053;4236;4238;4313;440854;4684;5339;5663;56999;57642;6382;63923;649;7076;7093;7450;80781;827;8425;8516;8751;9508;9509;960;999	ADAMTS9;COL1A2;BMP1;COL4A3;ITGAM;COL24A1;LAMB2;COL6A5;A2M;CAPN6;ITGA8;PLEC;COL18A1;PSEN1;COL4A4;AGRN;ITGAE;LAMA2;COL4A6;COL11A2;COL5A2;COL15A1;ADAMTS2;MMP2;NID2;COL6A6;ITGA1;CAPN14;LTBP4;ITGB3;LAMB1;TLL2;COL20A1;LAMA1;TIMP1;ITGB8;VWF;COL7A1;ITGB6;FN1;SDC1;CD44;LTBP2;TNN;MFAP3;VCAN;CDH1;TNC;KDR;LAMA5;LAMC3;CAPN9;LAMA3;CAPN11;ITGAV;ITGB7;MFAP1;ITGAX;ADAMTS18;CAPN10;ADAM15;ADAMTS16;SCUBE3;NCAM1;P4HA3;COL17A1;DSPP;ADAMTS3;ITGAD
R-HSA-3000157	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157	30	15	3.5364351369278877	4.241559485530547	3.005490878393857e-7	2.5967441189322926e-4	10319;1285;1286;1288;1294;22795;284217;3672;3685;3908;3909;3911;3912;3913;80781	COL4A3;LAMB2;COL18A1;COL4A4;LAMA2;COL4A6;NID2;ITGA1;LAMB1;LAMA1;COL7A1;LAMA5;LAMC3;LAMA3;ITGAV
R-HSA-216083	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083	85	27	10.019899554629015	2.6946377908076413	7.81710533637181e-7	4.141176318182005e-4	1278;1285;1286;1288;1290;1294;131873;2335;256076;3371;3672;3681;3682;3684;3685;3687;3690;3694;3695;3696;375790;3791;7450;80781;8516;960;999	COL1A2;COL4A3;ITGAM;COL6A5;ITGA8;COL18A1;COL4A4;AGRN;ITGAE;COL4A6;COL5A2;COL6A6;ITGA1;ITGB3;ITGB8;VWF;COL7A1;ITGB6;FN1;CD44;CDH1;TNC;KDR;ITGAV;ITGB7;ITGAX;ITGAD
R-HSA-3000178	ECM proteoglycans	http://reactome.org/PathwayBrowser/#/R-HSA-3000178	76	25	8.958969013550648	2.7904996615332545	9.586056292087974e-7	4.141176318182005e-4	1278;1285;1286;1288;1290;131873;1462;1834;2335;256076;284217;3371;3685;3687;3690;3694;375790;3908;3909;3911;3912;3913;4684;63923;8516	COL1A2;COL4A3;LAMB2;COL6A5;ITGA8;COL4A4;AGRN;LAMA2;COL4A6;COL5A2;COL6A6;ITGB3;LAMB1;LAMA1;ITGB6;FN1;TNN;VCAN;TNC;LAMA5;LAMA3;ITGAV;ITGAX;NCAM1;DSPP
R-HSA-8874081	MET activates PTK2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8874081	30	13	3.5364351369278877	3.6760182207931407	1.3792462358219737e-5	0.0045372400277550184	10319;1278;1290;1302;2335;255631;284217;3908;3909;3911;3912;3913;4233	COL1A2;COL24A1;LAMB2;LAMA2;COL11A2;COL5A2;LAMB1;LAMA1;MET;FN1;LAMA5;LAMC3;LAMA3
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-5620912	98	27	11.5523547806311	2.3371858389658113	1.5754305651927147e-5	0.0045372400277550184	10142;11190;115106;146057;22832;22897;22994;22995;23322;23332;23354;26005;26123;261734;4867;5108;5116;54801;54806;54820;55125;55755;57545;79441;85302;9738;9814	PCNT;C2CD3;NDE1;CLASP1;PCM1;FBF1;SFI1;HAUS3;HAUS5;CEP192;RPGRIP1L;CCP110;CEP152;CEP164;TCTN3;CEP250;AKAP9;TTBK2;CC2D2A;NPHP4;CEP162;AHI1;CDK5RAP2;CEP131;NPHP1;HAUS6;HAUS1
R-HSA-1474228	Degradation of the extracellular matrix	http://reactome.org/PathwayBrowser/#/R-HSA-1474228	140	34	16.503363972330142	2.0601860358291226	2.5861817809502696e-5	0.005780698233836645	10753;11131;11132;1278;1285;1286;1288;1290;1294;1302;1306;1308;131873;170690;170692;2;222663;2335;256076;3909;3911;3912;4313;440854;5663;56999;649;7076;7093;80781;827;8751;960;999	ADAMTS9;COL1A2;BMP1;COL4A3;COL6A5;A2M;CAPN6;COL18A1;PSEN1;COL4A4;COL4A6;COL11A2;COL5A2;COL15A1;MMP2;COL6A6;CAPN14;LAMB1;TLL2;TIMP1;COL7A1;FN1;CD44;CDH1;LAMA5;CAPN9;LAMA3;CAPN11;ADAMTS18;CAPN10;ADAM15;ADAMTS16;SCUBE3;COL17A1
R-HSA-3000171	Non-integrin membrane-ECM interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000171	59	19	6.954989102624846	2.731851872036623	2.6762491823317802e-5	0.005780698233836645	10319;1278;1285;1286;1288;1290;1302;2335;284217;3371;3685;3690;375790;3908;3909;3911;3912;3913;6382	COL1A2;COL4A3;LAMB2;COL4A4;AGRN;LAMA2;COL4A6;COL11A2;COL5A2;ITGB3;LAMB1;LAMA1;FN1;SDC1;TNC;LAMA5;LAMC3;LAMA3;ITGAV
R-HSA-8875878	MET promotes cell motility	http://reactome.org/PathwayBrowser/#/R-HSA-8875878	41	15	4.833128020468113	3.103580111363815	3.4819685806541933e-5	0.006685379674856051	10319;1278;1290;1302;2335;255631;284217;3908;3909;3911;3912;3913;4233;64759;84951	COL1A2;COL24A1;LAMB2;LAMA2;COL11A2;COL5A2;LAMB1;LAMA1;MET;FN1;LAMA5;TNS4;LAMC3;LAMA3;TNS3
R-HSA-5617833	Cilium Assembly	http://reactome.org/PathwayBrowser/#/R-HSA-5617833	199	43	23.45835307495499	1.8330357575659648	5.113261888811671e-5	0.008835716543866569	10013;10142;11190;115106;1260;1262;146057;166379;22832;22897;22920;22994;22995;23059;23322;23332;23354;26005;26123;26160;261734;27031;4867;5108;51098;5116;5310;54801;54806;54820;55125;55755;57539;57545;79441;79738;79861;8195;85302;8729;9321;9738;9814	PCNT;C2CD3;NDE1;CLASP1;KIFAP3;TUBAL3;PCM1;BBS10;BBS12;CNGA2;FBF1;SFI1;HAUS3;HAUS5;HDAC6;PKD1;TRIP11;IFT52;CEP192;CLUAP1;RPGRIP1L;CCP110;CEP152;GBF1;CEP164;NPHP3;WDR35;TCTN3;MKKS;CEP250;AKAP9;TTBK2;CC2D2A;NPHP4;CNGA4;CEP162;AHI1;CDK5RAP2;IFT172;CEP131;NPHP1;HAUS6;HAUS1
R-HSA-2214320	Anchoring fibril formation	http://reactome.org/PathwayBrowser/#/R-HSA-2214320	15	8	1.7682175684639438	4.524330117899249	1.0926470150107725e-4	0.017164491290351046	1278;1285;1286;1288;1294;3909;649;7093	COL1A2;BMP1;COL4A3;COL4A4;COL4A6;TLL2;COL7A1;LAMA3
