geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-1474244	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244	301	93	42.24211124798636	2.201594504925064	1.9317880628477724e-14	3.3381297726009507e-11	10536;11095;11131;11132;1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;1307;1310;131873;1462;1463;147968;1511;1515;169044;170690;170692;1834;2201;2243;2244;22795;22801;23127;2335;256076;283208;284217;3371;340267;3655;3672;3681;3682;3684;3685;3689;3693;3695;3696;375790;3791;3908;3909;3910;3911;3913;3914;3918;4038;4052;4053;4148;4314;4321;4921;5034;5054;5175;5340;5352;56999;57642;64175;6650;7057;7093;7373;7450;8038;831;8425;8515;85301;8573;8754;8785;8985;9378;9508;960	ITGB2;DDR2;ADAMTS9;COL1A2;COL3A1;ADAM9;COL22A1;ITGAM;FGA;FGB;COL8A2;LAMB2;COL6A5;NRXN1;CAPN12;P4HB;COL19A1;COL4A1;ITGB5;COL14A1;AGRN;ITGAE;COL16A1;LAMA2;COL27A1;LAMB3;COL4A6;COLGALT2;COL11A2;NID2;COL6A6;ITGA1;COL28A1;LTBP4;PECAM1;MMP12;ITGA6;COL9A3;TLL2;CTSG;COL20A1;LAMA1;CAPN15;ITGB8;SERPINE1;PLOD3;VWF;P3H3;COL12A1;COL9A1;LAMA4;COL7A1;FN1;CD44;P3H1;LTBP2;PLG;MATN4;VCAN;TNC;KDR;NCAN;LAMA5;MATN3;LTBP1;LRP4;ADAMTS8;LAMA3;CTSV;CAPN11;THBS1;ITGA11;ITGAV;FBN2;ITGB7;LAMC2;ADAMTS18;COL6A1;COL6A2;CAPN10;COL11A1;ITGA10;COL8A1;ADAMTS16;CASK;ADAM12;P4HA3;MMP3;DSPP;PLOD2;CAST;ADAMTS3;ITGAD
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	http://reactome.org/PathwayBrowser/#/R-HSA-1650814	67	32	9.402729081777695	3.403267255888014	3.426281480756188e-11	2.9603071993733465e-8	10536;1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;1307;1310;131873;169044;23127;256076;283208;340267;5034;5352;57642;64175;7093;7373;85301;8985;9508	COL1A2;COL3A1;COL22A1;COL8A2;COL6A5;P4HB;COL19A1;COL4A1;COL14A1;COL16A1;COL27A1;COL4A6;COLGALT2;COL11A2;COL6A6;COL28A1;COL9A3;TLL2;COL20A1;PLOD3;P3H3;COL12A1;COL9A1;COL7A1;P3H1;COL6A1;COL6A2;COL11A1;COL8A1;P4HA3;PLOD2;ADAMTS3
R-HSA-1474290	Collagen formation	http://reactome.org/PathwayBrowser/#/R-HSA-1474290	90	38	12.630531602387947	3.008582789406557	5.262323909960287e-11	3.031098572137125e-8	10536;1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;1307;1310;131873;1515;169044;23127;256076;283208;340267;3655;3909;3914;3918;4314;5034;5352;57642;64175;7093;7373;85301;8985;9508	COL1A2;COL3A1;COL22A1;COL8A2;COL6A5;P4HB;COL19A1;COL4A1;COL14A1;COL16A1;COL27A1;LAMB3;COL4A6;COLGALT2;COL11A2;COL6A6;COL28A1;ITGA6;COL9A3;TLL2;COL20A1;PLOD3;P3H3;COL12A1;COL9A1;COL7A1;P3H1;LAMA3;CTSV;LAMC2;COL6A1;COL6A2;COL11A1;COL8A1;P4HA3;MMP3;PLOD2;ADAMTS3
R-HSA-216083	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083	85	36	11.928835402255284	3.0178972872065772	1.521986980890233e-10	6.574983757445807e-8	1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1307;131873;2243;2244;22801;2335;256076;3371;3655;3672;3681;3682;3684;3685;3689;3693;3695;3696;375790;3791;5175;7057;7450;8515;960	ITGB2;COL1A2;COL3A1;ITGAM;FGA;FGB;COL8A2;COL6A5;COL4A1;ITGB5;AGRN;ITGAE;COL16A1;COL4A6;COL6A6;ITGA1;PECAM1;ITGA6;COL9A3;ITGB8;VWF;COL9A1;COL7A1;FN1;CD44;TNC;KDR;THBS1;ITGA11;ITGAV;ITGB7;COL6A1;COL6A2;ITGA10;COL8A1;ITGAD
R-HSA-8948216	Collagen chain trimerization	http://reactome.org/PathwayBrowser/#/R-HSA-8948216	44	23	6.174926561167441	3.724740654349027	2.133593524078492e-9	7.373699219215269e-7	1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;1307;1310;131873;169044;256076;340267;57642;7373;85301	COL1A2;COL3A1;COL22A1;COL8A2;COL6A5;COL19A1;COL4A1;COL14A1;COL16A1;COL27A1;COL4A6;COL11A2;COL6A6;COL28A1;COL9A3;COL20A1;COL12A1;COL9A1;COL7A1;COL6A1;COL6A2;COL11A1;COL8A1
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-5620912	98	36	13.75324552260021	2.6175639735975413	1.5326804492232782e-8	4.414119693763041e-6	10142;10733;11190;115106;117177;132320;1639;1778;1781;22897;23322;23332;23354;26005;261734;347240;4867;4957;5108;5116;54801;54806;54930;55125;55755;57545;79600;79867;80184;8481;84902;91147;9657;9662;9738;9814	PCNT;TMEM67;C2CD3;TCTN2;CLASP1;IQCB1;CEP135;DYNC1I2;PCM1;KIF24;DYNC1H1;SFI1;CEP290;DCTN1;TCTN1;HAUS5;HAUS4;CEP192;RPGRIP1L;CCP110;CEP164;CEP89;CEP250;RAB3IP;AKAP9;OFD1;CC2D2A;NPHP4;AHI1;ODF2;CDK5RAP2;PLK4;NPHP1;HAUS6;SCLT1;HAUS1
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	http://reactome.org/PathwayBrowser/#/R-HSA-2022090	61	25	8.560693641618498	2.9203241053342333	2.107804868423102e-7	5.203266875193029e-5	1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;131873;1515;256076;3655;3909;3914;3918;4314;7093;7373;85301	COL1A2;COL3A1;COL8A2;COL6A5;COL4A1;COL14A1;COL27A1;LAMB3;COL4A6;COL11A2;COL6A6;ITGA6;COL9A3;TLL2;COL12A1;COL9A1;COL7A1;LAMA3;CTSV;LAMC2;COL6A1;COL6A2;COL11A1;COL8A1;MMP3
R-HSA-3000171	Non-integrin membrane-ECM interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000171	59	24	8.280015161565432	2.898545417091063	4.347867992304799e-7	9.391394863378366e-5	1278;1281;1282;1288;1301;1302;2335;284217;3371;3655;3685;3693;375790;3908;3909;3910;3911;3913;3914;3918;4921;7057;8573;9378	DDR2;COL1A2;COL3A1;LAMB2;NRXN1;COL4A1;ITGB5;AGRN;LAMA2;LAMB3;COL4A6;COL11A2;ITGA6;LAMA1;LAMA4;FN1;TNC;LAMA5;LAMA3;THBS1;ITGAV;LAMC2;COL11A1;CASK
R-HSA-3000178	ECM proteoglycans	http://reactome.org/PathwayBrowser/#/R-HSA-3000178	76	28	10.665782242016489	2.625217669426774	5.619844913873351e-7	1.0790102234636834e-4	1278;1281;1282;1288;1291;1292;1297;1299;131873;1462;1463;1834;2335;256076;284217;3371;3685;3693;375790;3908;3909;3910;3911;3913;4038;4148;5054;8785	COL1A2;COL3A1;LAMB2;COL6A5;COL4A1;ITGB5;AGRN;LAMA2;COL4A6;COL6A6;COL9A3;LAMA1;SERPINE1;COL9A1;LAMA4;FN1;MATN4;VCAN;TNC;NCAN;LAMA5;MATN3;LRP4;LAMA3;ITGAV;COL6A1;COL6A2;DSPP
R-HSA-1474228	Degradation of the extracellular matrix	http://reactome.org/PathwayBrowser/#/R-HSA-1474228	140	42	19.647493603714587	2.137677245104659	7.322875785753524e-7	1.265392935778209e-4	11095;11131;11132;1278;1281;1282;1288;1291;1292;1294;1295;1296;1297;1299;1301;1302;1303;1307;1310;131873;147968;1511;1515;170690;170692;2201;2335;256076;3909;3911;3914;3918;4314;4321;5340;56999;6650;7093;7373;831;8754;960	ADAMTS9;COL1A2;COL3A1;ADAM9;COL8A2;COL6A5;CAPN12;COL19A1;COL4A1;COL14A1;COL16A1;LAMB3;COL4A6;COL11A2;COL6A6;MMP12;COL9A3;TLL2;CTSG;CAPN15;COL12A1;COL9A1;COL7A1;FN1;CD44;PLG;LAMA5;ADAMTS8;LAMA3;CTSV;CAPN11;FBN2;LAMC2;ADAMTS18;COL6A1;COL6A2;CAPN10;COL11A1;COL8A1;ADAMTS16;MMP3;CAST
