geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-381753	Olfactory Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-381753	157	17	1.3596798947599211	12.502942836410545	1.354472090042691e-14	2.3026025530725747e-11	119687;219437;255725;26219;26333;26648;26659;282770;341416;390036;390054;390064;390066;390067;390648;390892;81282	OR10AG1;OR1J4;OR4F6;OR51A7;OR51G2;OR51I2;OR52A5;OR52B2;OR52D1;OR52H1;OR52K1;OR5L1;OR6C2;OR7A10;OR7A17;OR7A5;OR7E24
R-HSA-156902	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902	76	12	0.6581889936417452	18.23184543637575	1.4919177004912854e-12	1.2681300454175926e-9	1915;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EEF1A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-156842	Eukaryotic Translation Elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156842	79	12	0.6841701381276035	17.539496875500724	2.4126256548129277e-12	1.3671545377273255e-9	1915;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EEF1A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827	96	12	0.8313966235474677	14.433544303797468	2.619837680128967e-11	1.0095591029823936e-8	1973;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EIF4A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706	97	12	0.8400570050427537	14.284744877985124	2.969291479359981e-11	1.0095591029823936e-8	1973;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EIF4A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-192823	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823	76	11	0.6581889936417452	16.712524983344437	3.6528335911611975e-11	1.0349695174956725e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-2408557	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557	79	11	0.6841701381276035	16.077872135875662	5.6459836805800023e-11	1.1667438126750085e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-72764	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764	80	11	0.6928305196228897	15.876898734177216	6.501132965297529e-11	1.1667438126750085e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	104	12	0.9006796755097566	13.323271665043817	6.863198898088285e-11	1.1667438126750085e-8	1973;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EIF4A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	104	12	0.9006796755097566	13.323271665043817	6.863198898088285e-11	1.1667438126750085e-8	1973;6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	EIF4A1;RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956	82	11	0.7101512826134619	15.489657301636308	8.569323028950748e-11	1.3243499226560247e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-72689	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689	86	11	0.7447928085946064	14.769208124816014	1.4564749406531519e-10	2.0633394992586318e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-418555	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555	292	17	2.528831396623547	6.722472689439917	3.262281556004609e-10	4.2660604963137196e-8	119687;219437;255725;26219;26333;26648;26659;282770;341416;390036;390054;390064;390066;390067;390648;390892;81282	OR10AG1;OR1J4;OR4F6;OR51A7;OR51G2;OR51I2;OR52A5;OR52B2;OR52D1;OR52H1;OR52K1;OR5L1;OR6C2;OR7A10;OR7A17;OR7A5;OR7E24
R-HSA-2408522	Selenoamino acid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-2408522	94	11	0.8140758605568954	13.512254241852949	3.8898861909331117e-10	4.72343323184735e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339	98	11	0.8487173865380399	12.96073366055283	6.140961072986784e-10	6.959755882718355e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-927802	Nonsense-Mediated Decay (NMD)	http://reactome.org/PathwayBrowser/#/R-HSA-927802	101	11	0.8746985310238983	12.575761373605715	8.532832218577369e-10	8.532832218577369e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957	101	11	0.8746985310238983	12.575761373605715	8.532832218577369e-10	8.532832218577369e-8	6124;6134;6157;6158;6159;6161;6176;6187;6191;7311;9045	RPL10;RPL14;RPL27A;RPL28;RPL29;RPL32;RPL4;RPLP1;RPS2;RPS4X;UBA52
