geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-1474244	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244	301	84	49.62948924476452	1.6925421010425021	3.042675185138677e-7	5.257742719919634e-4	10319;10753;11095;1282;1285;1286;1294;1295;1303;1306;1307;1308;131873;1462;1463;1605;170690;170692;1834;2;2200;2202;2243;22795;22801;2335;256076;283208;284217;3371;3385;340267;3672;3679;3682;3684;3687;3691;3693;3694;3696;375790;3791;3908;3909;3910;3911;3913;3918;4053;4312;4313;4317;4322;4326;4327;440854;5033;5339;5663;56999;57642;59277;634;63923;64175;7040;7057;7093;726;7450;7837;80274;8038;84034;8425;8515;85301;8751;8974;91522;9508;9509;999	SCUBE1;ADAMTS9;FBN1;P4HA2;COL4A3;ITGAM;NTN4;FGA;LAMB2;COL6A5;DAG1;ICAM3;A2M;PLEC;CEACAM1;PSEN1;COL4A4;COL4A1;ITGB5;AGRN;ITGAE;COL16A1;LAMA2;MMP1;COL27A1;MMP17;COL15A1;ADAMTS2;MMP2;NID2;COL6A6;ITGA1;CAPN14;COL28A1;LTBP4;TLL2;COL20A1;LAMA1;TGFB1;ITGB8;VWF;COL12A1;LAMA4;COL7A1;ITGB6;EFEMP1;FN1;P3H1;MMP8;LTBP2;TNN;P4HA1;MMP19;VCAN;CDH1;TNC;KDR;NCAN;PXDN;LAMA5;EMILIN2;ITGB4;LAMC3;COL23A1;ADAMTS8;ITGA7;CAPN9;LAMA3;MMP13;THBS1;ITGA11;LAMC2;ITGAX;ADAMTS18;ITGA10;ADAM15;COL8A1;ADAMTS16;ADAM12;CAPN5;P4HA3;COL17A1;DSPP;ADAMTS3
R-HSA-3000157	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157	30	16	4.946460722069554	3.2346360153256706	3.979483793825622e-6	0.0034382739978653376	10319;1282;1285;1286;1294;22795;284217;3672;3679;3691;3908;3909;3910;3911;3913;3918	COL4A3;LAMB2;COL4A4;COL4A1;LAMA2;NID2;ITGA1;LAMA1;LAMA4;COL7A1;LAMA5;ITGB4;LAMC3;ITGA7;LAMA3;LAMC2
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-5620912	98	33	16.15843835876054	2.0422765657987334	2.2759334556310407e-5	0.013109376704434794	10733;10806;11190;1778;1781;203068;22832;22897;22994;22995;23322;23332;26005;26123;261734;5108;5116;54806;54930;55125;55722;55755;57545;79598;79867;79959;80184;80321;8481;91147;9657;9738;9814	PCNT;TMEM67;C2CD3;TCTN2;CLASP1;IQCB1;DYNC1I2;PCM1;CEP97;TUBB;DYNC1H1;SFI1;CEP290;HAUS4;CEP76;CEP192;RPGRIP1L;CCP110;CEP152;CEP164;CEP72;CEP70;TCTN3;CEP250;OFD1;CC2D2A;NPHP4;CEP162;AHI1;SDCCAG8;CDK5RAP2;CEP131;PLK4
R-HSA-216083	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083	85	29	14.014972045863734	2.06921568627451	5.336734547367605e-5	0.023054693244628055	1282;1285;1286;1294;1295;1307;131873;2200;2243;22801;2335;256076;3371;3385;3672;3679;3682;3684;3687;3693;3694;3696;375790;3791;7057;7450;8515;91522;999	FBN1;COL4A3;ITGAM;FGA;COL6A5;ICAM3;COL4A4;COL4A1;ITGB5;AGRN;ITGAE;COL16A1;COL6A6;ITGA1;ITGB8;VWF;COL7A1;ITGB6;FN1;CDH1;TNC;KDR;COL23A1;ITGA7;THBS1;ITGA11;ITGAX;ITGA10;COL8A1
R-HSA-5617833	Cilium Assembly	http://reactome.org/PathwayBrowser/#/R-HSA-5617833	199	54	32.81152278972804	1.6457632992548952	8.850121487835594e-5	0.030586019861959815	10575;10640;10694;10733;10806;11190;1260;1778;1781;200894;203068;22832;22897;22994;22995;23322;23332;26005;26123;26160;261734;50807;5108;5116;5310;54806;54930;55125;55212;55722;55755;56623;57539;57545;57576;583;585;60412;6950;79598;79867;79959;80184;80321;8195;84790;8481;8729;91147;9321;9657;9727;9738;9814	PCNT;EXOC5;TMEM67;TUBA1C;C2CD3;TCTN2;ARL13B;CLASP1;IQCB1;DYNC1I2;PCM1;CEP97;CNGA2;TUBB;DYNC1H1;SFI1;CEP290;RAB11FIP3;HAUS4;PKD1;TRIP11;CEP76;CEP192;RPGRIP1L;CCP110;CEP152;GBF1;CEP164;CEP72;CEP70;CCT4;KIF17;WDR35;TCTN3;TCP1;BBS2;MKKS;CEP250;OFD1;CC2D2A;EXOC4;NPHP4;CEP162;AHI1;SDCCAG8;CDK5RAP2;IFT172;BBS7;BBS4;CEP131;PLK4;INPP5E;ASAP1;CCT8
R-HSA-5693537	Resolution of D-Loop Structures	http://reactome.org/PathwayBrowser/#/R-HSA-5693537	34	15	5.605988818345494	2.6757099391480734	1.3772369943354512e-4	0.039664425436860995	146956;1763;23514;348654;472;51750;641;672;675;7156;79728;80010;83990;84464;9156	SPIDR;EXO1;TOP3A;GEN1;RMI1;PALB2;SLX4;BLM;RTEL1;BRCA1;BRIP1;DNA2;BRCA2;ATM;EME1
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-1855204	28	13	4.616696673931584	2.815866174055829	2.0542650177601818e-4	0.050710999295565634	23236;27124;3633;3635;3707;4952;5331;5335;5336;80271;84812;8867;89869	SYNJ1;INPP5D;PLCB1;INPP5J;PLCG2;ITPKC;INPP5B;PLCD4;OCRL;PLCG1;PLCZ1;ITPKB;PLCB3
R-HSA-194840	Rho GTPase cycle	http://reactome.org/PathwayBrowser/#/R-HSA-194840	138	39	22.753719321519945	1.7140054972513745	3.332888701665926e-4	0.06765108274213621	10144;11214;116984;128272;158763;2;23263;23365;23370;23380;23779;26084;26230;3633;389337;395;4952;5296;54848;55114;55701;57569;57584;58504;5924;64411;64857;7409;7984;80728;84144;9181;93663;9411;9639;9743;9754;9824;9901	ARHGEF40;AKAP13;A2M;ARHGEF37;SRGAP3;ARHGEF12;ARHGAP11A;INPP5B;ARHGEF38;ARHGAP8;SRGAP2;PLEKHG2;SYDE2;ARHGEF10;ARHGEF18;PIK3R2;ARHGAP21;RASGRF2;ARHGEF26;ARHGEF2;ARAP3;OCRL;MCF2L;ARHGAP22;STARD8;ARAP2;ARHGAP6;ARHGEF5;ARHGAP32;ARHGAP20;ARHGAP29;FAM13A;ARHGAP17;VAV1;ARHGEF19;ARHGAP18;TIAM2;ARHGAP36;ARHGAP39
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	http://reactome.org/PathwayBrowser/#/R-HSA-5693568	33	14	5.441106794276509	2.5730059212817835	3.773505039545988e-4	0.06765108274213621	146956;1763;23514;348654;472;641;672;675;7156;79728;80010;83990;84464;9156	SPIDR;EXO1;TOP3A;GEN1;RMI1;PALB2;SLX4;BLM;BRCA1;BRIP1;DNA2;BRCA2;ATM;EME1
R-HSA-1474290	Collagen formation	http://reactome.org/PathwayBrowser/#/R-HSA-1474290	90	28	14.83938216620866	1.8868710089399747	4.1859880069705646e-4	0.06765108274213621	1282;1285;1286;1294;1295;1303;1306;1307;1308;131873;256076;283208;340267;3691;3909;3918;4322;5033;5339;57642;64175;7093;7837;85301;8974;91522;9508;9509	P4HA2;COL4A3;COL6A5;PLEC;COL4A4;COL4A1;COL16A1;COL27A1;COL15A1;ADAMTS2;COL6A6;COL28A1;TLL2;COL20A1;COL12A1;COL7A1;P3H1;P4HA1;PXDN;ITGB4;COL23A1;LAMA3;MMP13;LAMC2;COL8A1;P4HA3;COL17A1;ADAMTS3
