geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-8953854	Metabolism of RNA	http://reactome.org/PathwayBrowser/#/R-HSA-8953854	615	116	49.48585836439378	2.344104029596154	0	0	10073;10212;10438;10813;10914;11017;11100;1477;1973;1981;220988;22827;22916;22938;23451;23636;24140;24148;25929;27238;2733;2962;2963;29894;3028;3187;3188;3303;3312;3921;4691;4736;5094;51121;51388;51503;51585;5356;5431;5437;54901;54960;55272;55696;5578;5713;57187;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;6418;6428;6432;6434;6626;6627;6633;6635;6829;728343;7307;7311;7529;7884;79670;80153;8175;8270;84271;84321;84950;85437;8563;9045;9589;9775;9877;9883	C1D;CDKAL1;CPSF1;CSTF1;CWC15;DDX39A;EDC3;EIF4A1;EIF4A3;EIF4G1;FTSJ1;GEMIN5;GEMIN8;GLE1;GPKOW;GTF2F1;GTF2F2;HNRNPA3;HNRNPH1;HNRNPH2;HNRNPUL1;HSD17B10;HSPA1A;HSPA8;IMP3;LAGE3;NCBP2;NCL;NIP7;NUP62;NXF2B;PAPOLA;PCBP2;PCF11;PLRG1;POLDIP3;POLR2B;POLR2H;POM121;PRKCA;PRPF38A;PRPF6;PSMD7;PUF60;RAN;RBM22;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;SET;SF3A2;SF3B1;SLBP;SNRNP27;SNRPA;SNRPA1;SNRPD2;SNRPE;SNUPN;SNW1;SRSF3;SRSF7;SUPT5H;THOC2;THOC3;THOC5;TRA2B;TUT7;U2AF1;UBA52;UTP14A;WTAP;YWHAB;ZC3H11A;ZCRB1
R-HSA-5663205	Infectious disease	http://reactome.org/PathwayBrowser/#/R-HSA-5663205	341	76	27.438500328875246	2.769830679121353	0	0	1025;160;163;1794;1938;22916;23636;2962;2963;3303;3320;3326;375;3838;3921;4736;4869;51121;5431;5437;5478;5610;5713;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;6829;6872;6875;6924;7251;7311;801;8178;8815;9045;926;9883	AP2A1;AP2B1;ARF1;BANF1;CALM1;CD8B;CDK9;DOCK2;EEF2;EIF2AK2;ELL;ELOA;GTF2F1;GTF2F2;HSP90AA1;HSP90AB1;HSPA1A;KPNA2;NCBP2;NPM1;NUP62;POLR2B;POLR2H;POM121;PPIA;PSMD7;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;SUPT5H;TAF1;TAF4B;TSG101;UBA52
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226	168	50	13.518088138566105	3.6987478915271828	0	0	10438;10813;3921;4691;4736;51121;51388;55272;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;9045	C1D;IMP3;NCL;NIP7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52;UTP14A
R-HSA-381753	Olfactory Signaling Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-381753	157	57	12.63297522473142	4.51200124958781	0	0	119678;119679;119682;119687;119772;120065;120775;120793;120796;125958;196335;219437;219473;219484;219960;219982;255725;26211;26219;26333;26476;26648;26659;282770;283111;338674;338675;338751;340980;341416;390036;390054;390061;390064;390066;390067;390072;390079;390081;390148;390191;390195;390327;390648;390892;392390;401666;441608;442194;4994;4995;56656;79324;81050;81282;81328;8387	OR10AG1;OR10C1;OR10J1;OR10Q1;OR1E1;OR1J4;OR1L6;OR2D3;OR2F1;OR2S2;OR3A1;OR3A2;OR4A15;OR4F6;OR51A4;OR51A7;OR51G1;OR51G2;OR51I2;OR51L1;OR51Q1;OR51V1;OR52A5;OR52B2;OR52B6;OR52D1;OR52E2;OR52E4;OR52E8;OR52H1;OR52J3;OR52K1;OR52L1;OR52M1;OR52N4;OR56A1;OR56A4;OR56B4;OR5A1;OR5AC2;OR5AN1;OR5AP2;OR5B12;OR5B3;OR5F1;OR5L1;OR5M8;OR5P2;OR5W2;OR6C2;OR6C70;OR7A10;OR7A17;OR7A5;OR7D4;OR7E24;OR8K3
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	http://reactome.org/PathwayBrowser/#/R-HSA-9010553	150	50	12.069721552291165	4.142597638510445	0	0	1981;22916;3921;4736;51121;5713;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;8453;9045;9775	CUL2;EIF4A3;EIF4G1;NCBP2;PSMD7;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168254	Influenza Infection	http://reactome.org/PathwayBrowser/#/R-HSA-168254	135	56	10.862749397062048	5.155232616812998	0	0	23636;2962;2963;3303;3320;3838;3921;4736;51121;5431;5437;5610;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;9045;9883	EIF2AK2;GTF2F1;GTF2F2;HSP90AA1;HSPA1A;KPNA2;NUP62;POLR2B;POLR2H;POM121;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168255	Influenza Life Cycle	http://reactome.org/PathwayBrowser/#/R-HSA-168255	124	54	9.977636483227363	5.412103366441065	0	0	23636;2962;2963;3303;3320;3921;4736;51121;5431;5437;5901;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;9045;9883	GTF2F1;GTF2F2;HSP90AA1;HSPA1A;NUP62;POLR2B;POLR2H;POM121;RAN;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-168273	Influenza Viral RNA Transcription and Replication	http://reactome.org/PathwayBrowser/#/R-HSA-168273	117	52	9.414382810787108	5.523463518013926	0	0	23636;2962;2963;3320;3921;4736;51121;5431;5437;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;9045;9883	GTF2F1;GTF2F2;HSP90AA1;NUP62;POLR2B;POLR2H;POM121;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	104	51	8.368340276255207	6.094398448962481	0	0	1968;1973;1981;1983;3921;4736;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;8664;8894;9045	EIF2S2;EIF2S3;EIF3D;EIF4A1;EIF4G1;EIF5;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	104	51	8.368340276255207	6.094398448962481	0	0	1968;1973;1981;1983;3921;4736;51121;6122;6124;6128;6130;6133;6134;6136;6137;6138;6141;6142;6147;6154;6155;6156;6157;6158;6159;6160;6161;6168;6169;6170;6173;6175;6176;6187;6191;6193;6201;6202;6207;6208;6222;6224;6229;6231;6232;6233;6235;7311;8664;8894;9045	EIF2S2;EIF2S3;EIF3D;EIF4A1;EIF4G1;EIF5;RPL10;RPL10A;RPL12;RPL13;RPL14;RPL15;RPL18;RPL18A;RPL23A;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL36A;RPL37A;RPL38;RPL39;RPL4;RPL6;RPL7A;RPL9;RPLP0;RPLP1;RPS13;RPS14;RPS18;RPS2;RPS20;RPS24;RPS26;RPS27;RPS27A;RPS29;RPS4X;RPS5;RPS7;RPS8;RPSA;UBA52
