geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-156902	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902	78	15	0.6753616834721613	22.210321324245378	0	0	1915;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EEF1A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706	99	16	0.8571898290223585	18.665643779567834	1.1102230246251565e-16	6.298665293040055e-14	1968;1973;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EIF2S3;EIF4A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827	98	16	0.8485313459009206	18.856109532420565	1.1102230246251565e-16	6.298665293040055e-14	1968;1973;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EIF2S3;EIF4A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-156842	Eukaryotic Translation Elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156842	81	15	0.7013371328364753	21.387716830754805	2.220446049250313e-16	9.447997939560082e-14	1915;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EEF1A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-72613	Eukaryotic Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72613	106	16	0.9177992108724243	17.433006926200143	4.440892098500626e-16	1.259733058608011e-13	1968;1973;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EIF2S3;EIF4A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-72737	Cap-dependent Translation Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-72737	106	16	0.9177992108724243	17.433006926200143	4.440892098500626e-16	1.259733058608011e-13	1968;1973;3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	EIF2S3;EIF4A1;RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-192823	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823	78	14	0.6753616834721613	20.72963323596235	2.6645352591003757e-15	6.478627158555485e-13	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-2408557	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557	81	14	0.7013371328364753	19.96186904203782	4.6629367034256575e-15	9.920397836538086e-13	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-72764	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764	82	14	0.7099956159579132	19.718431614695895	5.551115123125783e-15	1.0497775488400092e-12	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956	84	14	0.7273125822007891	19.248945147679326	7.771561172376096e-15	1.3227197115384115e-12	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-72689	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689	88	14	0.761946514686541	18.373993095512084	1.554312234475219e-14	2.404944930069839e-12	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-2408522	Selenoamino acid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-2408522	96	14	0.8312143796580447	16.84282700421941	5.46229728115577e-14	7.747358310439267e-12	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339	99	14	0.8571898290223585	16.332438307121855	8.504308368628699e-14	1.1134102187235421e-11	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
R-HSA-927802	Nonsense-Mediated Decay (NMD)	http://reactome.org/PathwayBrowser/#/R-HSA-927802	102	14	0.8831652783866725	15.852072474559444	1.3034018309099338e-13	1.478926610805805e-11	3921;6124;6134;6142;6157;6158;6159;6161;6170;6176;6187;6191;7311;9045	RPL10;RPL14;RPL18A;RPL27A;RPL28;RPL29;RPL32;RPL39;RPL4;RPLP1;RPS2;RPS4X;RPSA;UBA52
