geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-1474244	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244	301	70	29.66360276698569	2.35979427549195	3.801625680921461e-12	6.569209176632285e-9	10319;10753;11095;1278;1285;1291;1294;1302;1307;1308;1311;131873;140766;1462;1463;1605;164656;170690;170692;2;22795;255631;256076;284217;351;3679;3681;3682;3684;3685;3691;3791;388743;3908;3909;3910;3911;3912;3914;3918;4017;4052;4053;4312;4317;4318;4321;4327;440854;5339;56999;57642;634;63923;6650;7057;7093;7450;80274;8038;8200;831;84034;84570;8516;85301;8573;90187;9510;9644	SCUBE1;ADAMTS9;COL1A2;COL4A3;ITGAM;COL24A1;COL6A5;DAG1;A2M;ITGA8;PLEC;CEACAM1;EMILIN3;TMPRSS6;ITGAE;COL25A1;COL16A1;LAMA2;MMP1;COL27A1;LAMB3;CAPN8;COL11A2;NID2;COL6A6;CAPN14;MMP12;LAMB1;TLL2;MMP9;COL20A1;LAMA1;CAPN15;COMP;SH3PXD2A;VWF;LAMA4;COL7A1;MMP8;LTBP2;TNN;MMP19;VCAN;GDF5;KDR;NCAN;LAMA5;EMILIN2;ITGB4;LTBP1;LOXL2;LAMC3;ADAMTS8;ITGA7;CAPN9;LAMA3;THBS1;ADAMTS14;ITGAV;LAMC2;ADAMTS18;COL6A1;APP;ADAMTS16;CASK;ADAM12;COL17A1;CAST;ADAMTS1;ITGAD
R-HSA-3000157	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157	30	15	2.9565052591680088	5.073557692307693	2.7188600926209006e-8	2.349095120024458e-5	10319;1285;1294;22795;284217;3679;3685;3691;3908;3909;3910;3911;3912;3914;3918	COL4A3;LAMA2;LAMB3;NID2;LAMB1;LAMA1;LAMA4;COL7A1;LAMA5;ITGB4;LAMC3;ITGA7;LAMA3;ITGAV;LAMC2
R-HSA-5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	http://reactome.org/PathwayBrowser/#/R-HSA-5083635	37	16	3.646356486307211	4.387941787941789	1.2321474507359653e-7	6.60952676270199e-5	11095;11173;140766;170690;170691;170692;221981;5199;55901;56999;57188;7057;81792;92949;9510;9719	ADAMTS9;ADAMTSL1;ADAMTSL2;CFP;ADAMTS8;THSD1;ADAMTS7;THBS1;ADAMTS14;ADAMTS17;ADAMTS18;THSD7A;ADAMTS16;ADAMTS12;ADAMTS1;ADAMTSL3
R-HSA-3906995	Diseases associated with O-glycosylation of proteins	http://reactome.org/PathwayBrowser/#/R-HSA-3906995	66	22	6.5043115701696195	3.382371794871795	1.5299830469217568e-7	6.60952676270199e-5	11095;11173;140766;1605;170690;170691;170692;200958;221981;4853;4855;5199;55624;55901;56667;56999;57188;7057;81792;92949;9510;9719	ADAMTS9;DAG1;MUC13;MUC20;ADAMTSL1;ADAMTSL2;POMGNT1;NOTCH4;CFP;NOTCH2;ADAMTS8;THSD1;ADAMTS7;THBS1;ADAMTS14;ADAMTS17;ADAMTS18;THSD7A;ADAMTS16;ADAMTS12;ADAMTS1;ADAMTSL3
R-HSA-5173214	O-glycosylation of TSR domain-containing proteins	http://reactome.org/PathwayBrowser/#/R-HSA-5173214	38	16	3.7449066616128115	4.27246963562753	1.93482045496296e-7	6.686739492351991e-5	11095;11173;140766;170690;170691;170692;221981;5199;55901;56999;57188;7057;81792;92949;9510;9719	ADAMTS9;ADAMTSL1;ADAMTSL2;CFP;ADAMTS8;THSD1;ADAMTS7;THBS1;ADAMTS14;ADAMTS17;ADAMTS18;THSD7A;ADAMTS16;ADAMTS12;ADAMTS1;ADAMTSL3
R-HSA-1474228	Degradation of the extracellular matrix	http://reactome.org/PathwayBrowser/#/R-HSA-1474228	140	34	13.797024542784042	2.4642994505494507	4.837589691053523e-7	1.3932258310234147e-4	10753;11095;1278;1285;1291;1294;1302;1307;1308;131873;164656;170690;170692;2;256076;388743;3909;3911;3912;3914;3918;4312;4317;4318;4321;4327;440854;56999;6650;7093;80274;831;84570;9510	SCUBE1;ADAMTS9;COL1A2;COL4A3;COL6A5;A2M;TMPRSS6;COL25A1;COL16A1;MMP1;LAMB3;CAPN8;COL11A2;COL6A6;CAPN14;MMP12;LAMB1;TLL2;MMP9;CAPN15;COL7A1;MMP8;MMP19;LAMA5;ADAMTS8;CAPN9;LAMA3;LAMC2;ADAMTS18;COL6A1;ADAMTS16;COL17A1;CAST;ADAMTS1
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-5620912	98	26	9.657917179948829	2.692091836734694	1.8126579761634787e-6	4.011510264767537e-4	10142;10806;11190;1778;22995;23322;23332;26005;261734;347240;5108;5116;5347;55125;55722;55755;57545;79598;79600;79867;80184;80254;84131;85302;91147;9814	PCNT;TMEM67;PLK1;C2CD3;TCTN2;CLASP1;PCM1;CEP97;CEP63;KIF24;FBF1;DYNC1H1;SFI1;CEP290;TCTN1;CEP192;RPGRIP1L;CEP152;CEP72;CEP250;AKAP9;CC2D2A;NPHP4;SDCCAG8;CDK5RAP2;CEP78
R-HSA-8874081	MET activates PTK2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8874081	30	13	2.9565052591680088	4.397083333333334	1.857180678133119e-6	4.011510264767537e-4	10319;1278;1302;255631;284217;3908;3909;3910;3911;3912;3914;3918;85301	COL1A2;COL24A1;LAMA2;COL27A1;LAMB3;COL11A2;LAMB1;LAMA1;LAMA4;LAMA5;LAMC3;LAMA3;LAMC2
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	http://reactome.org/PathwayBrowser/#/R-HSA-5693568	33	13	3.2521557850848097	3.997348484848485	6.704675377333658e-6	0.0012872976724480623	146956;1763;23514;348654;472;580;641;672;675;79728;80010;84464;9156	SPIDR;EXO1;GEN1;RMI1;PALB2;SLX4;BLM;BRCA1;DNA2;BARD1;BRCA2;ATM;EME1
R-HSA-5693537	Resolution of D-Loop Structures	http://reactome.org/PathwayBrowser/#/R-HSA-5693537	34	13	3.3507059603904104	3.879779411764706	9.882559692364623e-6	0.001707706314840607	146956;1763;23514;348654;472;580;641;672;675;79728;80010;84464;9156	SPIDR;EXO1;GEN1;RMI1;PALB2;SLX4;BLM;BRCA1;DNA2;BARD1;BRCA2;ATM;EME1
